schid,sid,size,lowinc,mobility,female,black,hispanic,retained,grade,year,math
2330,291310822,800,78.9,31.7,1,1,0,0,1,-0.5,-1.12
2330,291310822,800,78.9,31.7,1,1,0,0,2,0.5,0.852
2330,291310822,800,78.9,31.7,1,1,0,0,3,1.5,-0.086
2330,292291473,800,78.9,31.7,0,1,0,0,2,0.5,-0.316
2330,292291473,800,78.9,31.7,0,1,0,0,3,1.5,0.751
2330,292291473,800,78.9,31.7,0,1,0,0,4,2.5,1.623
2330,295884063,800,78.9,31.7,0,1,0,0,2,0.5,-1.236
2330,295884063,800,78.9,31.7,0,1,0,0,3,1.5,-0.779
2330,295884063,800,78.9,31.7,0,1,0,0,4,2.5,0.501
2330,296738882,800,78.9,31.7,1,1,0,0,1,-0.5,-0.351
2330,296738882,800,78.9,31.7,1,1,0,0,2,0.5,1.146
2330,296738882,800,78.9,31.7,1,1,0,0,3,1.5,1.578
2330,296738882,800,78.9,31.7,1,1,0,0,4,2.5,2.682
2330,300521962,800,78.9,31.7,1,1,0,0,1,-0.5,0.241
2330,300521962,800,78.9,31.7,1,1,0,0,2,0.5,1.146
2330,300521962,800,78.9,31.7,1,1,0,0,3,1.5,1.346
2330,300521962,800,78.9,31.7,1,1,0,0,4,2.5,2.371
2330,300633091,800,78.9,31.7,1,1,0,0,0,-1.5,-1.541
2330,300633091,800,78.9,31.7,1,1,0,0,1,-0.5,-0.574
2330,300633091,800,78.9,31.7,1,1,0,0,2,0.5,-0.928
2330,300633091,800,78.9,31.7,1,1,0,0,3,1.5,-0.456
2330,300633091,800,78.9,31.7,1,1,0,0,4,2.5,-0.008
2330,300633681,800,78.9,31.7,1,1,0,0,0,-1.5,-1.83
2330,300633681,800,78.9,31.7,1,1,0,0,1,-0.5,-0.645
2330,300633681,800,78.9,31.7,1,1,0,0,2,0.5,0.003
2330,300633681,800,78.9,31.7,1,1,0,0,3,1.5,1.421
2330,300633681,800,78.9,31.7,1,1,0,0,4,2.5,1.623
2330,300634493,800,78.9,31.7,1,1,0,0,2,0.5,0.995
2330,300634493,800,78.9,31.7,1,1,0,0,3,1.5,0.811
2330,300634493,800,78.9,31.7,1,1,0,0,4,2.5,2.3
2330,300637081,800,78.9,31.7,0,1,0,0,0,-1.5,-2.899
2330,300637081,800,78.9,31.7,0,1,0,0,1,-0.5,-1.25
2330,300637081,800,78.9,31.7,0,1,0,0,2,0.5,1.309
2330,300637081,800,78.9,31.7,0,1,0,0,3,1.5,1.273
2330,300637591,800,78.9,31.7,0,1,0,0,0,-1.5,-0.619
2330,300637591,800,78.9,31.7,0,1,0,0,1,-0.5,0.546
2330,300637591,800,78.9,31.7,0,1,0,0,2,0.5,1.894
2330,300637591,800,78.9,31.7,0,1,0,0,3,1.5,2.034
2330,300637591,800,78.9,31.7,0,1,0,0,4,2.5,3.055
2330,300641941,800,78.9,31.7,1,1,0,0,0,-2.5,-3.558
2330,300641941,800,78.9,31.7,1,1,0,1,0,-1.5,-1.76
2330,300641941,800,78.9,31.7,1,1,0,0,1,-0.5,-0.574
2330,300641941,800,78.9,31.7,1,1,0,0,2,0.5,0.716
2330,300641941,800,78.9,31.7,1,1,0,0,3,1.5,-0.456
2330,300641941,800,78.9,31.7,1,1,0,0,4,2.5,0.749
2330,300643211,800,78.9,31.7,0,1,0,0,0,-1.5,-1.616
2330,300643211,800,78.9,31.7,0,1,0,0,1,-0.5,-0.645
2330,300643211,800,78.9,31.7,0,1,0,0,2,0.5,-0.522
2330,300643211,800,78.9,31.7,0,1,0,0,3,1.5,0.292
2330,300643211,800,78.9,31.7,0,1,0,0,4,2.5,1.679
2330,300643561,800,78.9,31.7,0,1,0,0,0,-1.5,-1.76
2330,300643561,800,78.9,31.7,0,1,0,0,1,-0.5,-0.988
2330,300643561,800,78.9,31.7,0,1,0,0,2,0.5,-0.826
2330,300643561,800,78.9,31.7,0,1,0,0,3,1.5,0.128
2330,300643561,800,78.9,31.7,0,1,0,0,4,2.5,0.65
2330,300645261,800,78.9,31.7,1,1,0,0,0,-2.5,-2.288
2330,300645261,800,78.9,31.7,1,1,0,1,0,-1.5,-1.689
2330,300645261,800,78.9,31.7,1,1,0,0,1,-0.5,-2.009
2330,300645261,800,78.9,31.7,1,1,0,0,2,0.5,-0.419
2330,300645261,800,78.9,31.7,1,1,0,0,3,1.5,-0.456
2330,300645261,800,78.9,31.7,1,1,0,0,4,2.5,0.2
2330,300645851,800,78.9,31.7,0,1,0,0,0,-1.5,-2.596
2330,300645851,800,78.9,31.7,0,1,0,0,1,-0.5,-1.441
2330,300645851,800,78.9,31.7,0,1,0,0,2,0.5,-0.725
2330,300646741,800,78.9,31.7,0,1,0,0,0,-1.5,-2.288
2330,300646741,800,78.9,31.7,0,1,0,0,1,-0.5,-0.988
2330,300646741,800,78.9,31.7,0,1,0,0,2,0.5,0.587
2330,300646741,800,78.9,31.7,0,1,0,0,3,1.5,-0.192
2330,300646741,800,78.9,31.7,0,1,0,0,4,2.5,0.848
2330,300648011,800,78.9,31.7,0,1,0,0,0,-1.5,-2.097
2330,300648011,800,78.9,31.7,0,1,0,0,1,-0.5,-1.12
2330,300648011,800,78.9,31.7,0,1,0,0,2,0.5,-0.419
2330,300648011,800,78.9,31.7,0,1,0,0,3,1.5,-0.456
2330,300648011,800,78.9,31.7,0,1,0,0,4,2.5,0.2
2330,302136452,800,78.9,31.7,1,1,0,0,2,0.5,0.852
2330,302136452,800,78.9,31.7,1,1,0,0,3,1.5,-0.192
2330,302136452,800,78.9,31.7,1,1,0,0,4,2.5,0.997
2330,302340141,800,78.9,31.7,1,1,0,0,0,-1.5,-1.541
2330,302340141,800,78.9,31.7,1,1,0,0,1,-0.5,0.058
2330,302340141,800,78.9,31.7,1,1,0,0,2,0.5,1.894
2330,302340141,800,78.9,31.7,1,1,0,0,3,1.5,1.839
2330,302340141,800,78.9,31.7,1,1,0,0,4,2.5,1.973
2330,307032351,800,78.9,31.7,0,1,0,0,0,-1.5,-1.76
2330,307032351,800,78.9,31.7,0,1,0,0,1,-0.5,-0.501
2330,307032351,800,78.9,31.7,0,1,0,0,2,0.5,0.343
2330,307169301,800,78.9,31.7,1,1,0,0,0,-1.5,-0.497
2330,307169301,800,78.9,31.7,1,1,0,0,1,-0.5,0.905
2330,307169301,800,78.9,31.7,1,1,0,0,2,0.5,1.894
2330,307169301,800,78.9,31.7,1,1,0,0,3,1.5,1.421
2330,307169301,800,78.9,31.7,1,1,0,0,4,2.5,2.3
2330,307176001,800,78.9,31.7,0,1,0,0,0,-1.5,-1.83
2330,307176001,800,78.9,31.7,0,1,0,0,1,-0.5,-0.112
2330,307176001,800,78.9,31.7,0,1,0,0,2,0.5,0.995
2330,307176001,800,78.9,31.7,0,1,0,0,3,1.5,0.811
2330,307176001,800,78.9,31.7,0,1,0,0,4,2.5,0.699
2330,308469662,800,78.9,31.7,1,1,0,0,2,0.5,1.485
2330,308469662,800,78.9,31.7,1,1,0,0,3,1.5,0.751
2330,308469662,800,78.9,31.7,1,1,0,0,4,2.5,1.098
2330,311892681,800,78.9,31.7,0,1,0,0,0,-1.5,-3.558
2330,311892681,800,78.9,31.7,0,1,0,0,1,-0.5,-1.689
2330,311892681,800,78.9,31.7,0,1,0,0,2,0.5,-1.132
2330,311893141,800,78.9,31.7,0,1,0,0,0,-1.5,-1.616
2330,311893141,800,78.9,31.7,0,1,0,0,1,-0.5,-0.645
2330,311893141,800,78.9,31.7,0,1,0,0,2,0.5,0.003
2330,311899931,800,78.9,31.7,1,1,0,0,0,-1.5,-2.162
2330,311899931,800,78.9,31.7,1,1,0,0,1,-0.5,-2.009
2330,311899931,800,78.9,31.7,1,1,0,0,2,0.5,1.146
2330,311899931,800,78.9,31.7,1,1,0,0,3,1.5,-1.002
2330,311899931,800,78.9,31.7,1,1,0,0,4,2.5,-0.225
2330,311903471,800,78.9,31.7,1,1,0,0,0,-1.5,-2.225
2330,311903471,800,78.9,31.7,1,1,0,0,1,-0.5,-2.2
2330,311903471,800,78.9,31.7,1,1,0,0,2,0.5,-1.34
2330,311903471,800,78.9,31.7,1,1,0,0,3,1.5,-1.685
2330,311903471,800,78.9,31.7,1,1,0,0,4,2.5,0.148
2330,315190632,800,78.9,31.7,0,1,0,0,1,-0.5,-0.112
2330,315190632,800,78.9,31.7,0,1,0,0,2,0.5,-1.555
2330,315190632,800,78.9,31.7,0,1,0,0,3,1.5,-0.086
2330,315190632,800,78.9,31.7,0,1,0,0,4,2.5,0.798
2340,179996481,1133,93.7,67,1,1,0,0,0,-1.5,-1.83
2340,179996481,1133,93.7,67,1,1,0,0,1,-0.5,-1.038
2340,179996481,1133,93.7,67,1,1,0,0,2,0.5,0.114
2340,179996481,1133,93.7,67,1,1,0,0,3,1.5,0.237
2340,179996481,1133,93.7,67,1,1,0,0,4,2.5,1.623
2340,224471221,1133,93.7,67,0,1,0,0,0,-1.5,-0.974
2340,224471221,1133,93.7,67,0,1,0,0,1,-0.5,-0.988
2340,224471221,1133,93.7,67,0,1,0,0,2,0.5,-0.522
2340,224471221,1133,93.7,67,0,1,0,0,3,1.5,1.001
2340,224471221,1133,93.7,67,0,1,0,0,4,2.5,1.047
2340,224509052,1133,93.7,67,0,1,0,0,1,-0.5,-0.351
2340,224509052,1133,93.7,67,0,1,0,0,2,0.5,-0.928
2340,224509052,1133,93.7,67,0,1,0,0,3,1.5,-0.192
2340,224509052,1133,93.7,67,0,1,0,0,4,2.5,1.354
2340,224509131,1133,93.7,67,0,1,0,0,0,-1.5,-1.987
2340,224509131,1133,93.7,67,0,1,0,0,1,-0.5,-1.378
2340,224509131,1133,93.7,67,0,1,0,0,2,0.5,-0.419
2340,224509131,1133,93.7,67,0,1,0,0,3,1.5,0.292
2340,224509131,1133,93.7,67,0,1,0,0,4,2.5,0.097
2340,224510221,1133,93.7,67,1,1,0,0,0,-1.5,-3.082
2340,224510221,1133,93.7,67,1,1,0,0,1,-0.5,-0.854
2340,224510221,1133,93.7,67,1,1,0,0,2,0.5,-1.03
2340,224510221,1133,93.7,67,1,1,0,0,3,1.5,-0.725
2340,224510221,1133,93.7,67,1,1,0,0,4,2.5,-0.062
2340,224529321,1133,93.7,67,1,1,0,0,0,-1.5,-1.987
2340,224529321,1133,93.7,67,1,1,0,0,1,-0.5,-0.221
2340,224529321,1133,93.7,67,1,1,0,0,2,0.5,0.716
2340,224529321,1133,93.7,67,1,1,0,0,3,1.5,0.347
2340,224529321,1133,93.7,67,1,1,0,0,4,2.5,1.199
2340,224530921,1133,93.7,67,0,1,0,0,0,-1.5,-3.068
2340,224530921,1133,93.7,67,0,1,0,1,0,-0.5,-2.899
2340,224530921,1133,93.7,67,0,1,0,0,1,0.5,-1.004
2340,224530921,1133,93.7,67,0,1,0,0,2,1.5,-2.335
2340,224530921,1133,93.7,67,0,1,0,0,3,2.5,-0.759
2340,224533941,1133,93.7,67,1,1,0,0,0,-1.5,-2.558
2340,224533941,1133,93.7,67,1,1,0,1,0,-0.5,-1.898
2340,224533941,1133,93.7,67,1,1,0,0,1,0.5,-1.121
2340,224533941,1133,93.7,67,1,1,0,0,2,1.5,-1.424
2340,224533941,1133,93.7,67,1,1,0,0,3,2.5,-1.229
2340,224539201,1133,93.7,67,0,1,0,0,0,-1.5,-2.657
2340,224539201,1133,93.7,67,0,1,0,0,1,-0.5,-1.882
2340,224539201,1133,93.7,67,0,1,0,0,2,0.5,-1.132
2340,224539201,1133,93.7,67,0,1,0,0,3,1.5,-0.67
2340,224543071,1133,93.7,67,1,1,0,0,0,-1.5,-0.942
2340,224543071,1133,93.7,67,1,1,0,0,1,-0.5,0.148
2340,224543071,1133,93.7,67,1,1,0,0,2,0.5,0.716
2340,224543071,1133,93.7,67,1,1,0,0,3,1.5,1.346
2340,224543071,1133,93.7,67,1,1,0,0,4,2.5,2.164
2340,224546251,1133,93.7,67,1,1,0,0,0,-1.5,-4.055
2340,224546251,1133,93.7,67,1,1,0,0,1,-0.5,-2.657
2340,224546251,1133,93.7,67,1,1,0,0,2,0.5,-1.132
2340,224546251,1133,93.7,67,1,1,0,0,3,1.5,-0.403
2340,224546251,1133,93.7,67,1,1,0,0,4,2.5,-0.702
2340,224547141,1133,93.7,67,1,1,0,0,0,-1.5,-4.055
2340,224547141,1133,93.7,67,1,1,0,0,1,-0.5,-3.082
2340,224547141,1133,93.7,67,1,1,0,0,2,0.5,0.227
2340,224547141,1133,93.7,67,1,1,0,0,3,1.5,-1.685
2340,224547141,1133,93.7,67,1,1,0,0,4,2.5,-0.062
2340,250079212,1133,93.7,67,0,1,0,0,1,-0.5,-0.988
2340,250079212,1133,93.7,67,0,1,0,0,2,0.5,-0.826
2340,250079212,1133,93.7,67,0,1,0,0,3,1.5,-0.403
2340,250079212,1133,93.7,67,0,1,0,0,4,2.5,-0.225
2340,256751421,1133,93.7,67,0,1,0,0,0,-2.5,-2.902
2340,256751421,1133,93.7,67,0,1,0,1,0,-1.5,-1.987
2340,256751421,1133,93.7,67,0,1,0,0,1,-0.5,-1.541
2340,256751421,1133,93.7,67,0,1,0,0,2,0.5,-0.725
2340,276859192,1133,93.7,67,1,1,0,0,1,0.5,-1.993
2340,276859192,1133,93.7,67,1,1,0,0,2,1.5,-1.732
2340,276859192,1133,93.7,67,1,1,0,0,3,2.5,-1.107
2340,280809991,1133,93.7,67,0,1,0,0,0,-2.5,-2.558
2340,280809991,1133,93.7,67,0,1,0,1,0,-1.5,-1.772
2340,280809991,1133,93.7,67,0,1,0,0,1,-0.5,-1.13
2340,280809991,1133,93.7,67,0,1,0,0,2,0.5,-2.551
2340,280809991,1133,93.7,67,0,1,0,0,3,1.5,-0.35
2340,281403122,1133,93.7,67,1,1,0,0,1,-0.5,-1.378
2340,281403122,1133,93.7,67,1,1,0,0,2,0.5,-1.34
2340,281403122,1133,93.7,67,1,1,0,0,3,1.5,-0.297
2340,283490171,1133,93.7,67,1,1,0,0,0,-1.5,-2.413
2340,283490171,1133,93.7,67,1,1,0,0,2,0.5,0.343
2340,283645042,1133,93.7,67,1,1,0,0,1,-0.5,-2.657
2340,283645042,1133,93.7,67,1,1,0,0,2,0.5,-1.236
2340,283645042,1133,93.7,67,1,1,0,0,3,1.5,-0.297
2340,283645042,1133,93.7,67,1,1,0,0,4,2.5,0.251
2340,285389011,1133,93.7,67,0,1,0,0,0,-2.5,-3.232
2340,285389011,1133,93.7,67,0,1,0,1,0,-1.5,-2.351
2340,285389011,1133,93.7,67,0,1,0,0,1,-0.5,-1.541
2340,285389011,1133,93.7,67,0,1,0,0,2,0.5,-1.34
2340,285586512,1133,93.7,67,0,1,0,0,2,0.5,-0.826
2340,285586512,1133,93.7,67,0,1,0,0,3,1.5,-0.456
2340,285586512,1133,93.7,67,0,1,0,0,4,2.5,-0.062
2340,286939581,1133,93.7,67,0,1,0,0,0,-1.5,-3.068
2340,286939581,1133,93.7,67,0,1,0,0,1,-0.5,-1.76
2340,286939581,1133,93.7,67,0,1,0,0,2,0.5,0.003
2340,286939581,1133,93.7,67,0,1,0,0,3,1.5,-1.176
2340,286939581,1133,93.7,67,0,1,0,0,4,2.5,0.501
2340,287961612,1133,93.7,67,1,1,0,0,2,0.5,-0.522
2340,287961612,1133,93.7,67,1,1,0,0,4,2.5,0.897
2340,288448161,1133,93.7,67,1,1,0,0,0,-1.5,-3.021
2340,288448161,1133,93.7,67,1,1,0,0,1,-0.5,-1.464
2340,288448161,1133,93.7,67,1,1,0,0,2,0.5,0.227
2340,291303882,1133,93.7,67,0,1,0,1,0,-1.5,-2.899
2340,291303882,1133,93.7,67,0,1,0,0,1,-0.5,-1.054
2340,291303882,1133,93.7,67,0,1,0,0,2,0.5,-0.826
2340,291303882,1133,93.7,67,0,1,0,0,3,1.5,0.074
2340,291303882,1133,93.7,67,0,1,0,0,4,2.5,0.044
2340,291715642,1133,93.7,67,0,1,0,0,2,0.5,-0.725
2340,291715642,1133,93.7,67,0,1,0,0,3,1.5,0.403
2340,291715642,1133,93.7,67,0,1,0,0,4,2.5,0.897
2340,300735251,1133,93.7,67,1,1,0,0,0,-1.5,-2.351
2340,300735251,1133,93.7,67,1,1,0,0,1,-0.5,-0.942
2340,300735251,1133,93.7,67,1,1,0,0,2,0.5,-1.555
2340,300735251,1133,93.7,67,1,1,0,0,3,1.5,-0.563
2340,300735251,1133,93.7,67,1,1,0,0,4,2.5,0.997
2340,301100131,1133,93.7,67,1,1,0,0,0,-1.5,-2.097
2340,301100131,1133,93.7,67,1,1,0,0,1,-0.5,-1.038
2340,301100131,1133,93.7,67,1,1,0,0,2,0.5,-0.105
2340,301541261,1133,93.7,67,0,1,0,0,0,-1.5,-1.038
2340,301541261,1133,93.7,67,0,1,0,0,1,-0.5,0.058
2340,301541261,1133,93.7,67,0,1,0,0,2,0.5,0.716
2340,301541261,1133,93.7,67,0,1,0,0,3,1.5,1.346
2340,301541261,1133,93.7,67,0,1,0,0,4,2.5,2.682
2340,302884752,1133,93.7,67,1,1,0,0,1,-0.5,-0.785
2340,302884752,1133,93.7,67,1,1,0,0,2,0.5,0.463
2340,302884752,1133,93.7,67,1,1,0,0,3,1.5,1.748
2340,302983651,1133,93.7,67,0,1,0,0,0,-1.5,-1.772
2340,302983651,1133,93.7,67,0,1,0,0,1,-0.5,-0.427
2340,302983651,1133,93.7,67,0,1,0,0,2,0.5,0.587
2340,303012773,1133,93.7,67,1,1,0,0,2,0.5,0.114
2340,303012773,1133,93.7,67,1,1,0,0,3,1.5,0.751
2340,303012773,1133,93.7,67,1,1,0,0,4,2.5,1.407
2340,303014122,1133,93.7,67,1,1,0,0,1,-0.5,-1.054
2340,303014122,1133,93.7,67,1,1,0,0,2,0.5,-0.419
2340,303014122,1133,93.7,67,1,1,0,0,3,1.5,0.632
2340,303014122,1133,93.7,67,1,1,0,0,4,2.5,1.098
2340,303649531,1133,93.7,67,0,1,0,0,0,-1.5,-1.616
2340,303649531,1133,93.7,67,0,1,0,0,1,-0.5,-0.574
2340,303649531,1133,93.7,67,0,1,0,0,2,0.5,0.716
2340,303649531,1133,93.7,67,0,1,0,0,3,1.5,0.573
2340,303649531,1133,93.7,67,0,1,0,0,4,2.5,1.679
2340,306873292,1133,93.7,67,1,1,0,1,0,-0.5,-2.596
2340,306873292,1133,93.7,67,1,1,0,0,1,0.5,-1.121
2340,306873292,1133,93.7,67,1,1,0,0,2,1.5,-1.424
2340,306873292,1133,93.7,67,1,1,0,0,3,2.5,-0.592
2340,307401731,1133,93.7,67,1,1,0,0,0,-1.5,-2.377
2340,307401731,1133,93.7,67,1,1,0,0,1,-0.5,-1.631
2340,307401731,1133,93.7,67,1,1,0,0,2,0.5,-1.34
2340,308070571,1133,93.7,67,0,1,0,0,0,-1.5,-2.097
2340,308070571,1133,93.7,67,0,1,0,0,1,-0.5,-0.574
2340,308070571,1133,93.7,67,0,1,0,0,2,0.5,-0.623
2340,308345341,1133,93.7,67,1,1,0,0,0,-1.5,-2.288
2340,308345341,1133,93.7,67,1,1,0,0,1,-0.5,-0.574
2340,308345341,1133,93.7,67,1,1,0,0,2,0.5,0.003
2340,308345341,1133,93.7,67,1,1,0,0,3,1.5,-0.616
2340,308345691,1133,93.7,67,0,1,0,0,0,-1.5,-1.538
2340,308345691,1133,93.7,67,0,1,0,0,1,-0.5,-1.541
2340,308345691,1133,93.7,67,0,1,0,0,2,0.5,-1.03
2340,308345691,1133,93.7,67,0,1,0,0,3,1.5,-0.403
2340,308345691,1133,93.7,67,0,1,0,0,4,2.5,0.997
2340,308346581,1133,93.7,67,1,1,0,0,0,-1.5,-4.055
2340,308346581,1133,93.7,67,1,1,0,0,1,-0.5,-1.464
2340,308346581,1133,93.7,67,1,1,0,0,2,0.5,0.003
2340,308346581,1133,93.7,67,1,1,0,0,3,1.5,-0.945
2340,308346581,1133,93.7,67,1,1,0,0,4,2.5,-0.17
2340,308354411,1133,93.7,67,0,1,0,0,0,-1.5,-1.987
2340,308354411,1133,93.7,67,0,1,0,0,1,-0.5,-1.689
2340,308354411,1133,93.7,67,0,1,0,0,2,0.5,-0.522
2340,308354411,1133,93.7,67,0,1,0,0,3,1.5,-0.192
2340,308354411,1133,93.7,67,0,1,0,0,4,2.5,0.699
2340,308355141,1133,93.7,67,0,1,0,0,0,-1.5,-2.732
2340,308355141,1133,93.7,67,0,1,0,0,1,-0.5,-0.574
2340,308355141,1133,93.7,67,0,1,0,0,2,0.5,-0.105
2340,308355141,1133,93.7,67,0,1,0,0,3,1.5,1.202
2340,308355301,1133,93.7,67,0,1,0,0,0,-1.5,-1.541
2340,308355301,1133,93.7,67,0,1,0,0,1,-0.5,0.12
2340,308355301,1133,93.7,67,0,1,0,0,2,0.5,1.146
2340,308355301,1133,93.7,67,0,1,0,0,3,1.5,1.839
2340,308355301,1133,93.7,67,0,1,0,0,4,2.5,2.445
2340,308356381,1133,93.7,67,0,1,0,0,0,-1.5,-3.558
2340,308356381,1133,93.7,67,0,1,0,0,1,-0.5,-1.218
2340,308356381,1133,93.7,67,0,1,0,0,2,0.5,-1.34
2340,308356381,1133,93.7,67,0,1,0,0,3,1.5,-0.834
2340,308356381,1133,93.7,67,0,1,0,0,4,2.5,0.301
2340,308356462,1133,93.7,67,0,1,0,0,1,-0.5,-2.032
2340,308356462,1133,93.7,67,0,1,0,0,2,0.5,-1.778
2340,308356462,1133,93.7,67,0,1,0,1,2,1.5,-0.391
2340,308356462,1133,93.7,67,0,1,0,0,3,2.5,0.339
2340,308357781,1133,93.7,67,1,1,0,0,0,-1.5,-2.413
2340,308357781,1133,93.7,67,1,1,0,0,1,-0.5,-1.218
2340,308357781,1133,93.7,67,1,1,0,0,2,0.5,0.343
2340,308357781,1133,93.7,67,1,1,0,0,3,1.5,-0.509
2340,308357781,1133,93.7,67,1,1,0,0,4,2.5,0.699
2340,308357941,1133,93.7,67,0,1,0,0,0,-1.5,-1.538
2340,308357941,1133,93.7,67,0,1,0,0,1,-0.5,-1.185
2340,308357941,1133,93.7,67,0,1,0,0,2,0.5,-0.419
2340,308357941,1133,93.7,67,0,1,0,0,3,1.5,0.128
2340,308357941,1133,93.7,67,0,1,0,0,4,2.5,0.65
2340,308358321,1133,93.7,67,0,1,0,0,0,-1.5,-2.032
2340,308358321,1133,93.7,67,0,1,0,0,1,-0.5,-1.13
2340,308358321,1133,93.7,67,0,1,0,0,2,0.5,-1.03
2340,308363321,1133,93.7,67,0,1,0,0,0,-1.5,-2.558
2340,308363321,1133,93.7,67,0,1,0,0,1,-0.5,-1.616
2340,308363321,1133,93.7,67,0,1,0,0,2,0.5,-0.211
2340,308363321,1133,93.7,67,0,1,0,0,3,1.5,-1.002
2340,308363321,1133,93.7,67,0,1,0,0,4,2.5,0.65
2340,308767921,1133,93.7,67,1,1,0,0,0,-1.5,-1.13
2340,308767921,1133,93.7,67,1,1,0,0,1,-0.5,0.658
2340,308767921,1133,93.7,67,1,1,0,0,2,0.5,2.43
2340,308767921,1133,93.7,67,1,1,0,0,3,1.5,1.839
2340,310857801,1133,93.7,67,0,1,0,0,0,-1.5,-0.733
2340,310857801,1133,93.7,67,0,1,0,0,1,-0.5,0.546
2340,310857801,1133,93.7,67,0,1,0,0,2,0.5,0.852
2340,310857801,1133,93.7,67,0,1,0,0,3,1.5,2.653
2340,310857801,1133,93.7,67,0,1,0,0,4,2.5,3.699
2340,311114392,1133,93.7,67,0,1,0,0,1,0.5,-0.521
2340,311114392,1133,93.7,67,0,1,0,0,2,1.5,-1.003
2340,311114392,1133,93.7,67,0,1,0,0,3,2.5,-0.482
2340,311114711,1133,93.7,67,0,1,0,0,0,-1.5,-2.097
2340,311114711,1133,93.7,67,0,1,0,0,1,-0.5,-1.384
2340,311114711,1133,93.7,67,0,1,0,0,2,0.5,-1.555
2340,311114711,1133,93.7,67,0,1,0,0,3,1.5,-0.563
2380,261739731,439,36.9,39.3,0,0,0,0,0,-1.5,-2.097
2380,261739731,439,36.9,39.3,0,0,0,0,1,-0.5,-0.854
2380,261739731,439,36.9,39.3,0,0,0,0,2,0.5,1.678
2380,261739731,439,36.9,39.3,0,0,0,0,3,1.5,1.661
2380,261739731,439,36.9,39.3,0,0,0,0,4,2.5,2.445
2380,261740151,439,36.9,39.3,1,0,0,0,0,-1.5,-1.464
2380,261740151,439,36.9,39.3,1,0,0,0,1,-0.5,-0.785
2380,261740151,439,36.9,39.3,1,0,0,0,2,0.5,1.309
2380,261740151,439,36.9,39.3,1,0,0,0,3,1.5,2.14
2380,261740151,439,36.9,39.3,1,0,0,0,4,2.5,2.099
2380,261740821,439,36.9,39.3,0,0,0,0,0,-1.5,-3.659
2380,261740821,439,36.9,39.3,0,0,0,0,1,-0.5,-1.12
2380,261740821,439,36.9,39.3,0,0,0,0,2,0.5,-1.446
2380,261740821,439,36.9,39.3,0,0,0,0,3,1.5,-0.297
2380,261740821,439,36.9,39.3,0,0,0,0,4,2.5,1.679
2380,261740901,439,36.9,39.3,0,0,0,0,0,-1.5,-2.097
2380,261740901,439,36.9,39.3,0,0,0,0,1,-0.5,-0.574
2380,261740901,439,36.9,39.3,0,0,0,0,2,0.5,-0.623
2380,261740901,439,36.9,39.3,0,0,0,0,3,1.5,0.128
2380,261740901,439,36.9,39.3,0,0,0,0,4,2.5,1.46
2380,261741391,439,36.9,39.3,0,0,0,0,0,-1.5,-1.76
2380,261741391,439,36.9,39.3,0,0,0,0,1,-0.5,-1.12
2380,261741391,439,36.9,39.3,0,0,0,0,2,0.5,0.227
2380,261741391,439,36.9,39.3,0,0,0,0,3,1.5,1.661
2380,261741391,439,36.9,39.3,0,0,0,0,4,2.5,1.794
2380,261741631,439,36.9,39.3,0,0,0,0,0,-1.5,-0.942
2380,261741631,439,36.9,39.3,0,0,0,0,1,-0.5,-0.854
2380,261741631,439,36.9,39.3,0,0,0,0,2,0.5,0.995
2380,261741631,439,36.9,39.3,0,0,0,0,3,1.5,0.516
2380,261741631,439,36.9,39.3,0,0,0,0,4,2.5,2.099
2380,261742441,439,36.9,39.3,1,0,0,0,0,-1.5,-3.659
2380,261742441,439,36.9,39.3,1,0,0,0,1,-0.5,-1.441
2380,261742441,439,36.9,39.3,1,0,0,0,2,0.5,-1.665
2380,261742441,439,36.9,39.3,1,0,0,0,3,1.5,-0.35
2380,261742441,439,36.9,39.3,1,0,0,0,4,2.5,1.199
2380,261742521,439,36.9,39.3,0,0,0,0,0,-1.5,-1.13
2380,261742521,439,36.9,39.3,0,0,0,0,1,-0.5,-0.854
2380,261742521,439,36.9,39.3,0,0,0,0,2,0.5,0.716
2380,261742521,439,36.9,39.3,0,0,0,0,3,1.5,1.934
2380,261742521,439,36.9,39.3,0,0,0,0,4,2.5,3.544
2380,261742951,439,36.9,39.3,0,0,0,0,0,-1.5,-2.097
2380,261742951,439,36.9,39.3,0,0,0,0,1,-0.5,-1.12
2380,261742951,439,36.9,39.3,0,0,0,0,2,0.5,-1.446
2380,261742951,439,36.9,39.3,0,0,0,0,3,1.5,0.021
2380,261742951,439,36.9,39.3,0,0,0,0,4,2.5,1.302
2380,269827661,439,36.9,39.3,0,1,0,0,0,-1.5,-3.144
2380,269827661,439,36.9,39.3,0,1,0,1,0,-0.5,-1.13
2380,269827661,439,36.9,39.3,0,1,0,0,1,0.5,-1.179
2380,269827661,439,36.9,39.3,0,1,0,0,2,1.5,-0.762
2380,269827661,439,36.9,39.3,0,1,0,0,3,2.5,1.003
2380,283728171,439,36.9,39.3,0,1,0,0,0,-2.5,-3.46
2380,283728171,439,36.9,39.3,0,1,0,1,0,-1.5,-2.718
2380,283728171,439,36.9,39.3,0,1,0,0,1,-0.5,0.658
2380,283728171,439,36.9,39.3,0,1,0,0,2,0.5,-0.623
2380,283728171,439,36.9,39.3,0,1,0,0,3,1.5,-0.297
