schoolid,sex,pped,repeated_grade,msesc
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,no,no,-0.31
120106,girl,yes,no,-0.31
120106,girl,yes,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,no,-0.31
120106,boy,no,yes,-0.31
120106,boy,no,yes,-0.31
120107,girl,no,no,-0.11
120107,girl,no,no,-0.11
120107,girl,no,no,-0.11
120107,girl,no,yes,-0.11
120107,girl,no,yes,-0.11
120107,girl,no,yes,-0.11
120107,girl,no,yes,-0.11
120107,girl,no,yes,-0.11
120107,girl,no,yes,-0.11
120107,boy,no,no,-0.11
120107,boy,no,no,-0.11
120107,boy,yes,no,-0.11
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,no,-0.1
120210,girl,no,yes,-0.1
120210,girl,no,yes,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120210,boy,no,no,-0.1
120211,girl,no,no,0.34
120211,girl,no,no,0.34
120211,girl,no,no,0.34
120211,girl,no,yes,0.34
120211,boy,no,no,0.34
120211,boy,no,no,0.34
120211,boy,no,no,0.34
120211,boy,no,no,0.34
120212,girl,no,no,-0.15
120212,girl,no,no,-0.15
120212,girl,no,no,-0.15
120212,girl,no,no,-0.15
120212,girl,no,no,-0.15
120212,girl,no,no,-0.15
120212,girl,no,yes,-0.15
120212,girl,no,yes,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,no,-0.15
120212,girl,yes,yes,-0.15
120212,girl,yes,yes,-0.15
120212,boy,no,no,-0.15
120212,boy,no,no,-0.15
120212,boy,no,no,-0.15
120212,boy,yes,no,-0.15
120212,boy,yes,no,-0.15
120313,girl,no,yes,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,no,-0.77
120313,girl,yes,yes,-0.77
120313,boy,no,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120313,boy,yes,no,-0.77
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,no,no,-0.15
120314,girl,yes,no,-0.15
120314,girl,yes,no,-0.15
120314,girl,yes,no,-0.15
120314,girl,yes,no,-0.15
120314,girl,yes,no,-0.15
120314,girl,yes,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,no,-0.15
120314,boy,no,yes,-0.15
120314,boy,yes,no,-0.15
120316,girl,no,no,-0.31
120316,girl,no,no,-0.31
120316,girl,no,no,-0.31
120316,girl,no,yes,-0.31
120316,girl,no,yes,-0.31
120316,girl,no,yes,-0.31
120316,girl,yes,no,-0.31
120316,girl,yes,no,-0.31
120316,girl,yes,no,-0.31
120316,girl,yes,no,-0.31
120316,girl,yes,no,-0.31
120316,boy,no,no,-0.31
120316,boy,no,no,-0.31
120316,boy,no,no,-0.31
120316,boy,no,no,-0.31
120316,boy,no,yes,-0.31
120316,boy,no,yes,-0.31
120316,boy,yes,no,-0.31
120316,boy,yes,no,-0.31
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,girl,no,no,0.13
120318,boy,no,no,0.13
120318,boy,no,no,0.13
120318,boy,no,no,0.13
120318,boy,no,no,0.13
120319,girl,no,no,-0.2
120319,girl,no,yes,-0.2
120319,girl,yes,no,-0.2
120319,girl,yes,no,-0.2
120319,girl,yes,no,-0.2
120319,girl,yes,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,no,-0.2
120319,boy,no,yes,-0.2
120319,boy,yes,no,-0.2
120319,boy,yes,no,-0.2
120319,boy,yes,no,-0.2
120319,boy,yes,no,-0.2
120319,boy,yes,no,-0.2
120319,boy,yes,no,-0.2
130101,girl,no,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,girl,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130101,boy,yes,no,0.4
130102,girl,no,no,-0.23
130102,girl,no,no,-0.23
130102,girl,no,no,-0.23
130102,girl,no,no,-0.23
130102,girl,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,no,-0.23
130102,boy,no,yes,-0.23
130102,boy,no,yes,-0.23
130102,boy,no,yes,-0.23
130102,boy,no,yes,-0.23
130102,boy,yes,no,-0.23
130103,girl,no,no,-0.04
130103,girl,no,no,-0.04
130103,girl,no,no,-0.04
130103,girl,no,no,-0.04
130103,girl,no,no,-0.04
130103,girl,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130103,boy,no,no,-0.04
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,no,-0.42
130104,girl,no,yes,-0.42
130104,girl,no,yes,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,no,-0.42
130104,boy,no,yes,-0.42
130104,boy,no,yes,-0.42
130104,boy,no,yes,-0.42
130104,boy,no,yes,-0.42
130104,boy,no,yes,-0.42
130104,boy,no,yes,-0.42
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,no,-0.34
130105,girl,no,yes,-0.34
130105,girl,no,yes,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130105,boy,no,no,-0.34
130106,girl,no,no,-0.36
130106,girl,no,no,-0.36
130106,girl,no,no,-0.36
130106,girl,no,no,-0.36
130106,girl,no,yes,-0.36
130106,girl,no,yes,-0.36
130106,boy,no,no,-0.36
130106,boy,no,no,-0.36
130106,boy,no,no,-0.36
130106,boy,no,yes,-0.36
130106,boy,no,yes,-0.36
130106,boy,no,yes,-0.36
130106,boy,no,yes,-0.36
130106,boy,no,yes,-0.36
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,girl,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,no,-0.49
130107,boy,no,yes,-0.49
130108,girl,no,no,-0.08
130108,girl,no,no,-0.08
130108,girl,no,no,-0.08
130108,girl,no,no,-0.08
130108,girl,no,no,-0.08
130108,girl,no,no,-0.08
130108,girl,yes,no,-0.08
130108,boy,no,no,-0.08
130108,boy,no,no,-0.08
130108,boy,no,yes,-0.08
130108,boy,no,yes,-0.08
130109,girl,no,no,-0.54
130109,girl,no,no,-0.54
130109,girl,no,no,-0.54
130109,girl,no,no,-0.54
130109,girl,no,no,-0.54
130109,girl,no,no,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,girl,no,yes,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,no,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130109,boy,no,yes,-0.54
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,no,-0.24
130110,girl,no,yes,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,no,-0.24
130110,boy,no,yes,-0.24
130213,girl,no,no,-0.12
130213,girl,no,no,-0.12
130213,girl,no,no,-0.12
130213,girl,no,no,-0.12
130213,girl,no,no,-0.12
130213,girl,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,no,-0.12
130213,boy,no,yes,-0.12
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,girl,no,no,0.14
130214,boy,no,no,0.14
130214,boy,no,no,0.14
130214,boy,no,no,0.14
130214,boy,no,no,0.14
130214,boy,no,no,0.14
130215,girl,no,no,-0.18
130215,girl,no,no,-0.18
130215,girl,no,yes,-0.18
130215,girl,no,yes,-0.18
130215,girl,yes,no,-0.18
130215,girl,yes,no,-0.18
130215,girl,yes,no,-0.18
130215,girl,yes,yes,-0.18
130215,boy,no,no,-0.18
130215,boy,no,no,-0.18
130215,boy,no,no,-0.18
130215,boy,no,no,-0.18
130215,boy,no,yes,-0.18
130215,boy,no,yes,-0.18
130215,boy,yes,no,-0.18
130215,boy,yes,no,-0.18
130215,boy,yes,no,-0.18
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,no,-0.33
130216,girl,no,yes,-0.33
130216,girl,no,yes,-0.33
130216,girl,no,yes,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,no,-0.33
130216,boy,no,yes,-0.33
130216,boy,no,yes,-0.33
130216,boy,no,yes,-0.33
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,no,0.05
140101,girl,no,yes,0.05
140101,girl,no,yes,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,no,0.05
140101,girl,yes,yes,0.05
140101,girl,yes,yes,0.05
140101,boy,no,no,0.05
140101,boy,yes,no,0.05
140101,boy,yes,no,0.05
140101,boy,yes,no,0.05
140101,boy,yes,no,0.05
140101,boy,yes,no,0.05
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,girl,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140205,boy,no,no,-0.23
140206,girl,no,no,-0.22
140206,girl,no,no,-0.22
140206,girl,no,no,-0.22
140206,girl,no,no,-0.22
140206,girl,no,no,-0.22
140206,girl,no,no,-0.22
140206,girl,yes,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140206,boy,no,no,-0.22
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,girl,no,no,0.26
140207,boy,no,no,0.26
140207,boy,no,no,0.26
140207,boy,no,no,0.26
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,no,no,-0.15
140208,girl,yes,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,no,no,-0.15
140208,boy,yes,no,-0.15
140209,girl,no,no,0.54
140209,girl,no,no,0.54
140209,girl,no,no,0.54
140209,girl,no,no,0.54
140209,girl,no,no,0.54
140209,girl,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140209,boy,no,no,0.54
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,girl,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,no,-0.11
140210,boy,no,yes,-0.11
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,girl,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,no,no,-0.2
140211,boy,yes,no,-0.2
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,no,no,-0.12
140313,girl,yes,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,no,no,-0.12
140313,boy,yes,no,-0.12
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,no,no,-0.01
140314,girl,yes,no,-0.01
140314,girl,yes,no,-0.01
140314,girl,yes,no,-0.01
140314,girl,yes,no,-0.01
140314,girl,yes,no,-0.01
140314,girl,yes,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,no,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140314,boy,yes,no,-0.01
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,girl,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140315,boy,no,no,-0.09
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,girl,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140316,boy,no,no,-0.56
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,no,-0.67
140317,girl,no,yes,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140317,boy,no,no,-0.67
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,girl,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140318,boy,no,no,-0.24
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,girl,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,no,no,-0.36
140319,boy,yes,no,-0.36
140423,girl,no,no,0.17
140423,girl,no,no,0.17
140423,girl,no,no,0.17
140423,girl,no,no,0.17
140423,girl,no,no,0.17
140423,girl,no,no,0.17
140423,girl,yes,no,0.17
140423,girl,yes,no,0.17
140423,girl,yes,no,0.17
140423,boy,no,no,0.17
140423,boy,no,no,0.17
140423,boy,no,no,0.17
140423,boy,no,no,0.17
140423,boy,no,no,0.17
140423,boy,no,no,0.17
140423,boy,yes,no,0.17
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,girl,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140424,boy,no,no,0.22
140425,girl,no,no,-0.3
140425,girl,no,no,-0.3
140425,girl,no,no,-0.3
140425,girl,no,no,-0.3
140425,girl,yes,no,-0.3
140425,girl,yes,no,-0.3
140425,girl,yes,no,-0.3
140425,girl,yes,no,-0.3
140425,girl,yes,yes,-0.3
140425,girl,yes,yes,-0.3
140425,boy,no,no,-0.3
140425,boy,no,no,-0.3
140425,boy,yes,no,-0.3
140425,boy,yes,no,-0.3
140425,boy,yes,no,-0.3
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,girl,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,no,-0.46
140427,boy,no,yes,-0.46
140427,boy,no,yes,-0.46
140427,boy,no,yes,-0.46
140427,boy,no,yes,-0.46
140427,boy,yes,yes,-0.46
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,girl,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,no,no,0.24
140428,boy,yes,no,0.24
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
140529,girl,no,no,-0.13
