distid,scid,sid,g3_fall,g3_winter,g3_spring,g4_fall,g4_winter,g4_spring,g5_fall,g5_winter,g5_spring
1,1-7,1-7-16,196.26003201515204,194.54855261069818,209.2336843359906,211.67136475388494,219.680454230469,219.89089372314743,220.74851452529435,229.35008193584832,235.39800117746444
1,1-7,1-7-17,180.68835300498841,185.64556160150815,200.53158057364485,188.18495986525983,196.7098028515499,202.79287977913037,202.0276514704532,207.56733938018354,226.80270664180122
1,1-7,1-7-18,198.86559270380448,209.91572031156514,221.1753476722744,204.38414562361393,215.90392903010093,226.84348871522246,220.61816085843276,223.5288920534477,236.1475205180749
1,1-7,1-7-19,180.94509454781837,191.36513198097006,202.02530862686544,200.39771549017368,202.9421100979153,215.02499315970547,215.87386938649303,216.20273149578938,232.4083005589461
1,1-7,1-7-20,192.6408688682244,201.09572500600405,206.08775549057376,197.90196650077255,213.19954474327784,217.71862152851395,222.48684205202028,228.0764100605131,235.61073613819443
1,1-7,1-7-21,203.9306663349674,200.8238921579011,209.56769382855867,214.44227322711305,219.17112836348068,225.90126683554607,217.38091544908747,219.76272426901588,231.00341260941133
1,1-7,1-7-22,204.36459064851937,216.8378026273063,212.3955046525964,217.48762976047246,218.36880827642136,229.94164348669673,232.20281498159935,242.18861015427672,247.38189727471516
1,1-7,1-7-23,187.93635354163146,191.13076131378557,194.9045777924793,193.73865641179344,203.14418063056553,200.861013071434,186.86599850133544,200.68413847709053,215.23498430715438
1,1-7,1-7-24,192.67971654700074,188.67155073462536,205.63452806032106,200.754006386068,203.08664965266095,207.4894902548572,206.24634554715482,210.11028747480324,226.60341579223484
1,1-7,1-7-25,190.44843622921059,199.29351510391956,205.9148020254675,200.4235801027251,205.67836657462456,213.04328278466085,197.43685703083213,205.93790806613734,214.57392937079803
1,1-8,1-8-1,185.01927281210152,194.96417312643496,200.5547377655597,199.77425968565777,198.1320032203514,199.23479869437512,200.60992649180662,199.78690777109853,214.84986067128776
1,1-8,1-8-2,197.42304377460363,189.3867791093929,201.86064201733055,194.61789855448725,196.37921568276624,208.05595147469518,202.30353113143644,206.74398696089347,200.3627408704105
1,1-8,1-8-3,190.71772280699827,200.47284064628093,193.40115202412474,193.56597155307236,206.6147497034746,215.08568821224793,208.858962217482,210.37919105818503,207.35736874216417
1,1-8,1-8-4,202.11969427545282,211.6428095366208,228.85808460169844,219.21786806463996,228.14355304897245,229.73459241682633,231.77381498551097,235.8088435819008,244.91472124953756
1,1-8,1-8-5,193.82148361210068,181.48265968865772,202.86691073426934,191.3152465991233,204.13945911813164,212.232010899091,204.80643226144431,210.9278598653748,215.39299297360492
1,1-8,1-8-6,206.1113030067416,198.15335356665173,204.39356975608746,207.9412655439711,213.67487931412379,224.7620349242542,219.4346485274561,226.6575117901481,229.77468862881187
1,1-8,1-8-7,196.5368839910067,209.12452056198774,208.9233379736901,217.6305360408796,212.64422368047343,228.07678929525738,220.8422296281703,219.67664665386974,236.4583535250721
1,1-8,1-8-8,191.57288180303976,206.52666978742505,213.1924212563999,211.41188428906963,216.49968718154386,237.1510693853625,226.3252231328823,234.74436223215574,252.42282243643976
1,1-8,1-8-9,196.75358297104404,196.87770168754614,207.20825322380267,204.2199273959392,206.5381602909449,210.38791305594484,211.31157964571398,226.69289341482258,225.2174785300108
1,1-8,1-8-10,182.36984520207068,194.62501904204709,201.16141277315793,206.37096224918952,203.5291059324324,214.17320069085523,208.15355876981556,213.1673797828591,224.15319973791244
1,1-8,1-8-11,192.11023220996177,196.03458111551376,200.7418402955495,192.61036513404056,202.87037579336302,214.715188055305,210.72422924915202,216.45988621837316,219.50801397056932
1,1-8,1-8-12,190.0937777363155,194.32534050203077,191.31293143763654,194.91716598454104,192.76078709377137,210.33626407325815,203.61786914466734,200.87049938102749,213.78140759972916
1,1-8,1-8-13,172.71272003101348,170.08213967253874,185.82615050994835,181.76778273244,181.5488447404598,194.87982730991646,183.12509986601262,189.8489448759655,201.89093137703827
1,1-8,1-8-14,201.69774701330863,202.54612448186845,206.06364211065187,199.93293868524353,213.43120455305237,223.11505568314575,218.85047669563752,222.75525575982778,224.41305739275003
1,1-8,1-8-15,181.38151115230406,197.7055806636064,200.93380621007665,207.58659674976815,209.81437154175356,206.59839443352098,219.15810633495303,221.56139845573486,226.1143148455838
1,1-8,1-8-16,185.24053092384122,197.0887106752925,212.87894440294824,205.7568165159617,211.1875021188861,221.6913690272356,223.2019243217411,224.00334987165593,240.26519318601535
1,1-8,1-8-17,196.7888419765422,197.3837374154585,206.66670305108053,210.11217104361046,221.41861471076155,232.20983470662497,220.7388914342282,237.40770508261596,247.36025252271173
1,1-8,1-8-18,194.50345584912952,197.2042399155378,199.61376415275154,207.02174180944897,210.20233245050431,218.11586113966237,215.00832441328217,223.63361048164654,211.29546317943567
1,1-8,1-8-19,189.914626164186,190.42384325918576,205.5286333509685,205.7719185845224,200.58730849511446,201.9914589165957,214.98931474031724,218.9747497389107,209.24764074532615
1,1-8,1-8-20,183.25393598016748,190.19999358281265,202.25952896896843,197.8684823904316,194.35917249904878,203.67697775180676,204.04984182059718,211.67970313124732,211.7824304661437
1,1-8,1-8-21,203.89443710794797,209.93994005647323,228.31540490599767,223.04826388774657,227.49190211481042,237.62808838639037,227.2401628651297,239.7706754890092,240.0459096520664
1,1-8,1-8-22,188.25894851991356,197.2949220893166,208.16092807014144,195.35217202529057,206.1695524956605,218.81518323313452,210.45450723714083,219.58518066185965,222.71469067657463
1,1-8,1-8-23,191.67104711280746,207.96047971223538,201.11156783321698,203.69678363849803,212.37163890526102,217.79249145222164,219.25026743426088,224.79246701937006,231.80711312627855
1,1-8,1-8-24,203.32152510752653,208.67075498930117,208.3352800678248,210.9227082317537,218.877270190876,229.01115228929277,226.02493671257636,225.22357757111666,232.18569292266835
1,1-8,1-8-25,193.22836005622594,208.07020585881358,208.18945483520702,201.2221053140501,213.60915370885118,219.91277048187047,219.31928632592044,235.0915111295675,237.74698205952092
1,1-9,1-9-1,179.08343365660068,191.89862262974,196.22782659198558,192.52382477813774,202.35624080024164,210.94216102217123,204.59468429249094,207.981725838096,217.8734293023379
1,1-9,1-9-2,183.16643365793786,203.7173238569182,204.70845822445384,199.68193596176053,199.08275169097956,204.0127059112599,208.0375658258255,210.33301104082184,216.3152847115761
1,1-9,1-9-3,181.50222897172878,180.83041924804024,191.3266154905253,191.94713745429834,188.83656840961206,206.87285601634295,203.0421963933486,195.25586137324828,208.73007943428837
1,1-9,1-9-4,211.9923944001207,224.26332543635903,225.8551792599689,212.88227680518366,221.45997210396015,230.4153101656833,223.43062970992796,233.7163415182972,233.00974302116373
1,1-9,1-9-5,166.49337606643238,170.153179937575,179.48937225569716,178.06252168728136,182.73541477151213,188.93691682050513,172.75153803835735,190.2438988163005,184.48207182110494
1,1-9,1-9-6,203.65014476469818,212.4148583358754,222.25141417189096,227.95633772204812,228.2812738791172,229.15102614551768,242.30230223008544,250.2030489322852,243.94209820223654
1,1-9,1-9-7,188.63617871156822,211.86373537619139,205.36929108859528,202.87098191036358,209.73946363036987,224.81788837892753,212.8013513429726,220.83167135763117,229.07997208615328
1,1-9,1-9-8,179.74162676177878,198.4141024074266,195.3425339323666,187.26225585906204,193.91660792405844,195.04767682277188,192.01270928637007,198.652418871269,199.81958478486544
1,1-9,1-9-9,192.75362834804534,198.0105475091757,210.36047927722345,206.4479420959536,217.19982512848048,220.6118058714508,229.30865321457122,225.5712908294771,244.91993871417728
1,1-9,1-9-10,193.2348462513206,194.10772751806846,200.47551020269736,192.70163885292675,208.37515100631293,204.98218177490838,207.9083935031439,224.83754822218367,224.00644621701605
1,1-9,1-9-11,211.49535516380732,211.77133428638138,220.73608769484977,226.9568818555875,232.61269738518294,231.56899375314293,230.09158477527367,235.06329936949854,243.93634476487466
1,1-9,1-9-12,201.6635330702486,208.93016383430069,223.2458237204764,228.0853879547719,226.38832637116565,235.772355617101,233.31228984193783,239.98739754762,250.95695761769798
1,1-9,1-9-13,195.5096548431252,203.06931491229767,212.89957312246148,213.00877235006013,222.15942382654958,215.8855861756357,224.19978320898232,226.65132525816637,238.02303498047127
1,1-9,1-9-14,190.4057582224784,191.51575038368534,196.00035787291137,205.696132814179,205.87966653159108,207.0329391698188,215.4927864125529,224.1521386315449,222.72469005301235
1,1-9,1-9-15,187.34402598081445,200.65427934757173,212.0801182572487,207.6452887253735,213.6907250925823,215.44700591618346,210.83457932697397,228.77468637248435,231.28034268829455
1,1-9,1-9-16,186.36769039917644,177.80197878610088,184.49021435599894,192.90589449746867,186.30510903696816,186.9693220414759,184.80473631420543,187.30212515846378,187.33779281641222
1,1-9,1-9-17,180.74225173004484,186.30530870429556,199.47034988335733,196.48119803419715,200.6437691370807,202.65262309240893,215.05061845578376,216.89791280268406,227.1718896059682
1,1-9,1-9-18,187.36097045864014,185.35440299279287,199.45470667143138,197.65688273041621,191.69416028228838,195.16950268519994,201.30583480104863,203.5773604004037,211.81577538601246
1,1-9,1-9-19,199.96635784975675,207.7084007985323,221.6002358465783,226.05300028630194,227.71416896720476,231.1041513640255,230.35894724501148,226.0893171433156,251.11512807325596
1,1-9,1-9-20,184.79197230759414,189.4097717398525,196.20804184957566,197.04909872168722,202.8884356717574,219.65341900033386,207.01043457426957,224.1578390217345,231.44703208925282
1,1-9,1-9-21,191.2323551977551,206.51955533957027,199.94436753836152,200.56690545305045,205.91233730114016,213.63131623469633,205.42632082218682,213.57275259699114,218.95414041166708
1,1-9,1-9-22,202.8611700380957,207.67679354002985,213.4308094791198,201.1837199310905,213.69627351394706,207.48783927066174,212.29886279400898,218.1568997166311,218.10004018829306
1,1-9,1-9-23,192.92894785731846,189.26462547758555,215.4427085354184,195.71593227319295,201.3156651032671,213.10212979113533,215.72022367635068,208.86099199650943,218.42633062647076
1,1-9,1-9-24,192.9209114694883,201.3230820008901,208.47897624628348,211.82953059543883,212.1487336796795,231.12965079912178,227.76420949476366,228.0689516514766,235.63745933046982
1,1-9,1-9-25,184.59516947334905,188.96179820230103,192.84374659319226,185.01195217682388,191.76781555185488,208.50795736663346,210.46741583391062,208.5608824586135,217.9886055745744
2,2-1,2-1-1,182.82231206878905,196.94079712678084,197.82606685986676,196.8465483798386,204.10733093503362,208.60453237249504,218.35239360532594,226.57246129626742,234.91300385346622
2,2-1,2-1-2,195.47013027331585,208.97944977611994,210.0433496705742,218.99911025318474,222.82532357319897,226.60182056385707,223.0612531528848,227.00637487581355,243.80180191507566
2,2-1,2-1-3,192.63800402562399,192.7299511248863,210.06834928195633,208.42524068764857,219.51749105114234,210.08393486286738,214.45350061164515,217.83731200881863,237.07938502149483
2,2-1,2-1-4,187.04571304706934,186.70439283977143,191.18321088253566,189.23448365564425,185.30144462371933,193.60404707026032,185.23698554027663,199.0491810723202,200.63463557842223
2,2-1,2-1-5,188.1637894910515,196.55596977135397,205.6039559261172,201.5031083400118,197.49359140283445,209.34127144478632,204.99318414842676,209.81684705525555,213.93207415339185
2,2-1,2-1-6,183.7053227985033,193.20280747582478,197.77576083931342,192.82406036980453,198.325306655327,211.95435126755117,198.72508527953278,208.49645466095717,209.33076577923492
2,2-1,2-1-7,186.3389189599363,206.55477232338106,200.33414524148236,197.37156777126674,203.33783543569268,214.19940179160102,213.79427233592293,220.6540879259518,229.43910539564172
2,2-1,2-1-8,206.55912009373247,205.33568290888292,218.36828453910243,219.3514251610124,227.56730291590216,242.20854926377044,229.71959114943115,233.46507942017567,252.07305787301388
2,2-1,2-1-9,184.41428792923122,184.0320774872107,191.39771299430535,185.09241191277775,190.97336357206248,199.17330069777344,195.01754714187095,201.6814747282176,195.74914612264988
2,2-1,2-1-10,189.66178005551455,203.70175400105398,204.65804752004917,211.47805581663096,212.766786234546,218.1391890511983,219.87114757508948,221.201274578645,237.70219164014398
2,2-1,2-1-11,186.5774382816388,179.61028217639435,194.60465382474365,188.21270358230572,193.86891819535714,193.89093786065018,206.80444263519126,202.39644333009284,202.0503375558571
2,2-1,2-1-12,199.03795439575256,205.045173417409,208.1481501157012,207.6842614398368,216.5720958813027,219.45115961327784,203.99845101294974,218.19972622461256,219.98337333668158
2,2-1,2-1-13,173.58101730396604,187.15091247065013,186.62366638641788,198.9938934399394,191.44374199750004,208.33983221297686,200.7120741173005,204.95207984452955,218.02045486554402
2,2-1,2-1-14,167.6908469312905,179.1014770472691,182.85124970065866,194.45696748322516,193.43226466509986,201.9564796142358,204.01058593310637,208.34135612852631,221.80533670967296
2,2-1,2-1-15,200.40365755481378,202.95753059717867,209.76997778922927,203.8319317596694,218.6785586599487,223.35192795033893,215.01282553967062,218.77894447275557,223.00207948045096
2,2-1,2-1-16,182.02176792482692,195.14149277486334,196.74205051387491,183.65444048423493,202.78773031723725,200.00414715390093,207.07825683113134,206.74186079579337,212.0271587227695
2,2-1,2-1-17,185.45660282577253,182.71732849726388,175.56338961007154,180.95147854785975,178.40308976015322,187.78126800944946,178.02428570940268,178.2320698340994,173.50030777410882
2,2-1,2-1-18,182.30410827027654,184.0545303793582,194.4062551243305,189.29542831796394,198.30633407300698,203.1909210011294,202.33794545852226,220.35294262070144,213.1600617306937
2,2-1,2-1-19,198.24002904536985,197.22870143572496,212.06697474072703,219.84960470456582,221.7607994200686,229.33933547915356,226.03710029443204,226.98852562124404,239.52091181116947
2,2-1,2-1-20,200.6014607581708,196.9886550586492,203.82906463547977,208.36187924773787,205.59002331386176,206.21833943899932,209.62783424206117,212.0611135680353,215.2774441070427
2,2-1,2-1-21,202.84245702947874,198.15817925607686,205.89594967702934,188.7165637439688,215.10870271317356,214.2500138715631,210.86003710535942,216.29150113124697,222.69005733969905
2,2-1,2-1-22,193.4182480719335,200.51837492405556,209.63144946364363,212.01043173913106,213.439640735853,211.27393959876926,220.0274455061598,218.80970977903237,228.31918364531327
2,2-1,2-1-23,188.45794721436874,193.55402994251824,206.84935430091085,192.27664737071285,205.58187002321822,207.90332664964367,208.7177478916183,217.65895198797776,227.78537016927322
2,2-1,2-1-24,164.18497468322533,177.0273629724624,173.00386145297807,173.74554530027913,164.1393291878425,179.37287244817233,167.32600450177756,176.20536922670385,177.79401337928016
